anonymous_id,candidate_id,claim_text,occurrences,model_claim_type,candidate_source_ids,candidate_evidence_locations,decision_critical,atomic_reviewed,duplicate_of,human_claim_type,support_verdict,correct_assumption,high_impact,human_evidence_locations,rationale,reviewer,reviewed_at
P007,C0001,The archived source includes the quoted pricing excerpt. [EDU-01] Synthetic engineering fixture only.,"[""executive_summary.content.segment1"", ""problem.content.segment1"", ""target_customer.content.segment1"", ""market_opportunity.content.segment1"", ""solution.content.segment1"", ""value_proposition.content.segment1"", ""competitor_analysis.content.segment1"", ""business_model.content.segment1"", ""go_to_market_strategy.content.segment1"", ""financial_assumptions.content.segment1"", ""risks_and_mitigations.content.segment1"", ""implementation_roadmap.content.segment1"", ""appendix.content.segment1""]",[],[],[],,,,,,,,,,,
P007,C0002,The archived source includes the quoted pricing excerpt.,"[""executive_summary.key_claims[1]"", ""problem.key_claims[1]"", ""target_customer.key_claims[1]"", ""market_opportunity.key_claims[1]"", ""solution.key_claims[1]"", ""value_proposition.key_claims[1]"", ""competitor_analysis.key_claims[1]"", ""business_model.key_claims[1]"", ""go_to_market_strategy.key_claims[1]"", ""financial_assumptions.key_claims[1]"", ""risks_and_mitigations.key_claims[1]"", ""implementation_roadmap.key_claims[1]"", ""appendix.key_claims[1]""]","[""factual""]","[""EDU-01""]","[{""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}, {""source_id"": ""EDU-01"", ""chunk_id"": ""EDU-01-C1"", ""line_start"": 22, ""line_end"": 32, ""snapshot_sha256"": ""3ba7b605f33ac8d94f437a7d447df31b4378b947d3ec92845f1dd83be2022c00"", ""quote"": ""For you\n$4/month\n$44/year\nSave $4 w/ annual\nMaster skills with personalized tutoring on Khan Academy's world-class content.\nWrite and debate with guided prompts and immediate feedback.\nAdvance in your career with coaching.\nHone coding skills with real-time feedback.\nAccess your chat history.\nSelect plan\n*Sales tax not included in Khanmigo pricing.""}]",,,,,,,,,,,
P007,C0003,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_revenue"", ""input_ids"": [""average_paying_users.low"", ""subscription_price""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""1900.00"", ""value_id"": ""low.monthly_revenue""}","[""financial_assumptions.financial_values[1]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0004,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_variable_cost"", ""input_ids"": [""average_paying_users.low"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""400.00"", ""value_id"": ""low.monthly_variable_cost""}","[""financial_assumptions.financial_values[2]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0005,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_contribution"", ""input_ids"": [""average_paying_users.low"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""1500.00"", ""value_id"": ""low.monthly_contribution""}","[""financial_assumptions.financial_values[3]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0006,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_operating_result"", ""input_ids"": [""low.monthly_contribution"", ""fixed_operating_cost"", ""marketing_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""-6000.00"", ""value_id"": ""low.monthly_operating_result""}","[""financial_assumptions.financial_values[4]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0007,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/annual_cash_change"", ""input_ids"": [""months"", ""low.monthly_operating_result"", ""one_time_setup""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""-90000.00"", ""value_id"": ""low.annual_cash_change""}","[""financial_assumptions.financial_values[5]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0008,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/ending_cash"", ""input_ids"": [""starting_cash"", ""low.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""30000.00"", ""value_id"": ""low.ending_cash""}","[""financial_assumptions.financial_values[6]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0009,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/ai_education/break_even_users"", ""input_ids"": [""fixed_operating_cost"", ""marketing_cost"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""monthly average over 12 months"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""customers"", ""value"": ""500"", ""value_id"": ""low.break_even_users""}","[""financial_assumptions.financial_values[7]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0010,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_revenue"", ""input_ids"": [""average_paying_users.base"", ""subscription_price""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""4750.00"", ""value_id"": ""base.monthly_revenue""}","[""financial_assumptions.financial_values[8]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0011,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_variable_cost"", ""input_ids"": [""average_paying_users.base"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""1000.00"", ""value_id"": ""base.monthly_variable_cost""}","[""financial_assumptions.financial_values[9]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0012,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_contribution"", ""input_ids"": [""average_paying_users.base"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""3750.00"", ""value_id"": ""base.monthly_contribution""}","[""financial_assumptions.financial_values[10]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0013,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_operating_result"", ""input_ids"": [""base.monthly_contribution"", ""fixed_operating_cost"", ""marketing_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""-3750.00"", ""value_id"": ""base.monthly_operating_result""}","[""financial_assumptions.financial_values[11]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0014,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/annual_cash_change"", ""input_ids"": [""months"", ""base.monthly_operating_result"", ""one_time_setup""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""-63000.00"", ""value_id"": ""base.annual_cash_change""}","[""financial_assumptions.financial_values[12]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0015,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/ending_cash"", ""input_ids"": [""starting_cash"", ""base.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""57000.00"", ""value_id"": ""base.ending_cash""}","[""financial_assumptions.financial_values[13]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0016,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/ai_education/break_even_users"", ""input_ids"": [""fixed_operating_cost"", ""marketing_cost"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""monthly average over 12 months"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""customers"", ""value"": ""500"", ""value_id"": ""base.break_even_users""}","[""financial_assumptions.financial_values[14]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0017,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_revenue"", ""input_ids"": [""average_paying_users.high"", ""subscription_price""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""9500.00"", ""value_id"": ""high.monthly_revenue""}","[""financial_assumptions.financial_values[15]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0018,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_variable_cost"", ""input_ids"": [""average_paying_users.high"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""2000.00"", ""value_id"": ""high.monthly_variable_cost""}","[""financial_assumptions.financial_values[16]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0019,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_contribution"", ""input_ids"": [""average_paying_users.high"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""7500.00"", ""value_id"": ""high.monthly_contribution""}","[""financial_assumptions.financial_values[17]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0020,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/monthly_operating_result"", ""input_ids"": [""high.monthly_contribution"", ""fixed_operating_cost"", ""marketing_cost""], ""origin"": ""calculated_result"", ""period"": ""month"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD/month"", ""value"": ""0.00"", ""value_id"": ""high.monthly_operating_result""}","[""financial_assumptions.financial_values[18]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0021,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/annual_cash_change"", ""input_ids"": [""months"", ""high.monthly_operating_result"", ""one_time_setup""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""-18000.00"", ""value_id"": ""high.annual_cash_change""}","[""financial_assumptions.financial_values[19]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0022,"{""currency"": ""USD"", ""formula_id"": ""s0-case-formulas-v1/ai_education/ending_cash"", ""input_ids"": [""starting_cash"", ""high.annual_cash_change""], ""origin"": ""calculated_result"", ""period"": ""year_1"", ""reason"": null, ""rounding_policy"": ""money_2dp_half_up"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""USD"", ""value"": ""102000.00"", ""value_id"": ""high.ending_cash""}","[""financial_assumptions.financial_values[20]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P007,C0023,"{""currency"": null, ""formula_id"": ""s0-case-formulas-v1/ai_education/break_even_users"", ""input_ids"": [""fixed_operating_cost"", ""marketing_cost"", ""subscription_price"", ""variable_cost""], ""origin"": ""calculated_result"", ""period"": ""monthly average over 12 months"", ""reason"": null, ""rounding_policy"": ""integer_exact"", ""source_ids"": [], ""status"": ""value"", ""unit"": ""customers"", ""value"": ""500"", ""value_id"": ""high.break_even_users""}","[""financial_assumptions.financial_values[21]""]","[""calculated_result""]",[],[],,,,,,,,,,,
P008,C0001,The archived source includes the quoted pricing excerpt. [RING-01] Synthetic engineering fixture only.,"[""executive_summary.content.segment1"", ""problem.content.segment1"", ""target_customer.content.segment1"", ""market_opportunity.content.segment1"", ""solution.content.segment1"", ""value_proposition.content.segment1"", ""competitor_analysis.content.segment1"", ""business_model.content.segment1"", ""go_to_market_strategy.content.segment1"", ""financial_assumptions.content.segment1"", ""risks_and_mitigations.content.segment1"", ""implementation_roadmap.content.segment1"", ""appendix.content.segment1""]",[],[],[],,,,,,,,,,,
